position,density,energy,velocity,pressure
-0.598125,0.5416666666666646,2.5,0,0.5416666666666645
-0.59625,0.6234064651471283,2.5,0,0.623406465147128
-0.594375,0.7005171413057901,2.5,0,0.70051714130579
-0.5925,0.7703979942388643,2.5,0,0.7703979942388642
-0.590625,0.831107978249886,2.5,0,0.8311079782498858
-0.58875,0.8814988795485592,2.5,0,0.881498879548559
-0.5868749999999999,0.9212688466995932,2.5,0,0.921268846699593
-0.585,0.9509152712570546,2.5,0,0.9509152712570543
-0.583125,0.9715924709336411,2.5,0,0.9715924709336409
-0.5812499999999999,0.9849009143134486,2.5,0,0.9849009143134484
-0.579375,0.9926421136022154,2.5,0,0.9926421136022152
-0.5775,0.9965771977491571,2.5,0,0.9965771977491569
-0.5756249999999999,0.9982262702334366,2.5,0,0.9982262702334364
-0.57375,0.9987374820802569,2.5,0,0.9987374820802568
-0.571875,0.9988414961150373,2.5,0,0.998841496115037
-0.57,0.9988928468568361,2.5,0,0.9988928468568359
-0.568125,0.9989857439319498,2.5,0,0.9989857439319496
-0.5662499999999999,0.9991122285223003,2.5,0,0.9991122285223001
-0.564375,0.9992557476248232,2.5,0,0.9992557476248229
-0.5622939630122371,0.9994174137717229,2.4993797655147394,0.0010047942263288747,0.9991698943586682
-0.5605765484746105,0.9995442302664411,2.499538217061415,7748971447799314e-20,0.9993599350019238
-0.558763710971375,0.9996647673737121,2.4996620864213535,-0.00024074022383035505,0.9995300142617193
-0.5569103916710484,0.999769784598952,2.499766666577713,-0.00035888593829429456,0.9996768503256463
-0.5550341430984997,0.9998538609100469,2.499850833775791,-0.0003312605162180963,0.9997945377813063
-0.5531392205324782,0.9999137533259355,2.4999113526553707,-0.00016061845689788984,0.999878558825058
-0.5512290870310903,0.9999484940517146,2.49994653897497,0.00011336287762170781,0.9999273185505153
-0.5493266342823455,0.9999602949560341,2.4999583498570046,0.0002975308011787883,0.9999438482070647
-0.5474439791749153,0.9999554175992109,2.499953422910703,0.00033663055538390155,0.9999370638665699
-0.5455722125796508,0.999942473242993,2.4999405372432215,0.00029310451184016154,0.9999190612621209
-0.5437068178513274,0.9999306773383899,2.4999289379227974,0.00019553973533205078,0.9999027079593845
-0.5418449949112751,0.9999279778128587,2.4999265366795496,6676385317593909e-20,0.999899069801081
-0.5399840010725857,0.9999389446298117,2.499937850021201,-7230512992453594e-20,0.9999144973298338
-0.5381222570834905,0.9999631979416156,2.49996248270162,-0.00019840320954320938,0.9999484597426235
-0.5362562927328611,0.999995066796127,2.4999947934220987,-0.0002730788764912641,0.9999930700033826
-0.534380946092404,1.0000244936015021,2.5000247292561903,-0.00022826018385078715,1.000034314524336
-0.5324879256774029,1.0000387809356672,2.5000393247827595,3137776310491773e-20,1.000054392104219
-0.530585379876434,1.0000279677736061,2.5000279646011965,0.00033034532838792586,1.000039161925177
-0.5286998207613869,0.9999995499130755,2.4999985855343114,0.0004004224894050612,0.9999992212163349
-0.5268286309689931,0.9999693011506483,2.4999675757988014,0.0003133471072939284,0.9999567817776511
-0.5249636403371412,0.9999505882736616,2.499948357851184,0.0001670027966129234,0.9999304966025961
-0.5231006317223857,0.9999501459464135,2.4999476058199637,-5721225463091018e-22,0.999929735274912
-0.5212360981105448,0.9999668367294449,2.4999641459037267,-0.00013522662559634842,0.9999529130300308
-0.5193677276913707,0.9999932148433234,2.4999905193372283,-0.00020869772355391805,0.9999896688037637
-0.5174937712342492,1.0000193433913016,2.50001671577832,-0.0001878497816878395,1.0000261493706086
-0.5156134487036325,1.0000368428369923,2.5000341901945786,-5235821200480058e-20,1.0000506340185953
-0.5137280223147808,1.0000414667442183,2.500038537328702,0.0001413191120420978,1.0000571547060275
-0.5118430248221243,1.0000340142645106,2.500030566483092,0.0002529409845663937,1.0000468179028734
-0.5099640703997771,1.0000196087693947,2.50001563995512,0.0002675835844231226,1.0000268274115534
-0.5080906880088543,1.0000055200667455,2.5000012605934425,0.00021726524873487714,1.000007373654166
-0.5062201623428494,0.9999985707074693,2.499994356203119,0.00013138682232072656,0.9999979794658779
-0.5043508092435164,1.0000027822027946,2.4999989518347303,3474142884317833e-20,1.0000042360909094
-0.5024811447030131,1.0000177802245487,2.5000145873780166,-5162441028334414e-20,1.0000255878148492
-0.5006097631763521,1.0000387880312387,2.5000363366682725,-9603761310683952e-20,1.0000553267630408
-0.498735528652834,1.0000587827912517,2.5000570027559834,-7576095474468754e-20,1.0000835997240751
-0.4968581893802631,1.0000717910117398,2.500070466368738,1390364184331504e-20,1.0001020095444775
-0.4949783183696479,1.0000750690150828,2.500073938225887,0.0001307780933848441,1.0001066784233015
-0.4930981891840187,1.0000695369473327,2.5000684267456355,0.00020343629767884523,1.0000988725709965
-0.4912209944548619,1.0000588898217448,2.5000578272965273,0.00021481413786358428,1.0000837728124903
-0.4893470220738438,1.000047896587279,2.5000470959997485,0.000184952938555074,1.0000680751126731
-0.4874743879314328,1.0000406345434596,2.5000403975712864,0.0001371262277877256,1.0000575074693605
